"99999999","2A160000001960354","血液像－好酸球(Eosino)","1","###.#","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"6","0","6","0",NULL,"%",NULL,NULL,"小数点以下1桁","297"
"99999999","2A160000001960355","血液像－好塩基球(Baso)","1","###.#","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"2","0","2","0",NULL,"%",NULL,NULL,"小数点以下1桁","298"
"99999999","2A160000001960356","血液像－単球(Mono)","1","###.#","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"8","0","8","0",NULL,"%",NULL,NULL,"小数点以下1桁","299"
"99999999","2A160000001960357","血液像－リンパ球(Lympho)","1","###.#","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"59","18","59","18",NULL,"%",NULL,NULL,"小数点以下1桁","300"
"99999999","2A160000001960377","血液像－その他","1","###.#","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"%",NULL,NULL,"小数点以下1桁","301"
"99999999","2B010000001732001","出血時間","1","###","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"分",NULL,NULL,NULL,"302"
"99999999","2B020000002231151","活性化部分トロンボプラスチン時間(秒)","1","###","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"40","25","40","25",NULL,"秒",NULL,NULL,NULL,"303"
"99999999","2B020000002231157","活性化部分トロンボプラスチン時間(INR)","1","#.##","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"INR値",NULL,"小数点以下2桁","304"
"99999999","2B030000002231151","プロトロンビン時間(秒)","1","###","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"13","10","13","10",NULL,"秒",NULL,NULL,NULL,"305"
"99999999","2B030000002231157","プロトロンビン時間(INR)","1","#.##","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"INR値",NULL,"小数点以下2桁","306"
"99999999","2Z010000001992001","血沈1時間値","1","###","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"10","2","15","3",NULL,"mm",NULL,NULL,NULL,"307"
"99999999","3A015000000106101","尿中アルブミン","1","#####.#","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"20","2","20","2",NULL,"mg/day","TIA",NULL,"小数点以下1桁","308"
"99999999","3A025000002329201","TTT","1","##.#","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"4","0","4","0",NULL,"U","比濁法",NULL,"小数点以下1桁","309"
"99999999","3A030000002329201","ZTT","1","##.#","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"12","2","12","2",NULL,"U","比濁法",NULL,"小数点以下1桁","310"
"99999999","3B010000002327101","CK(CPK)","1","######","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"197","57","180","32",NULL,"U/l","1:可視吸光光度法",NULL,NULL,"311"
"99999999","3B010000002327201","CK(CPK)","1","######","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"197","57","180","32",NULL,"U/l","2:紫外吸光光度法(UV法)",NULL,NULL,"312"
"99999999","3B010000002399801","CK(CPK)","1","######","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"197","57","180","32",NULL,"U/l","3:方法問わず",NULL,NULL,"313"
"99999999","3B050000002327101","LDH","1","######","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"245","115","245","115",NULL,"U/l","1:可視吸光光度法",NULL,NULL,"314"
"99999999","3B050000002327201","LDH","1","######","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"245","115","245","115",NULL,"U/l","2:紫外吸光光度法(UV法)",NULL,NULL,"315"
"99999999","3B050000002399801","LDH","1","######","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"245","115","245","115",NULL,"U/l","3:方法問わず",NULL,NULL,"316"
"99999999","3B110000002327101","コリンエステラーゼ","1","######","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"495","242","459","200",NULL,"U/l","1:可視吸光光度法",NULL,NULL,"317"
"99999999","3B110000002327201","コリンエステラーゼ","1","######","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"495","242","459","200",NULL,"U/l","2:紫外吸光光度法(UV法)",NULL,NULL,"318"
"99999999","3B110000002399801","コリンエステラーゼ","1","######","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"495","242","459","200",NULL,"U/l","3:方法問わず",NULL,NULL,"319"
"99999999","3B135000002327101","LAP","1","######","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"170","80","125","75",NULL,"U/l","1:可視吸光光度法",NULL,NULL,"320"
"99999999","3B135000002399801","LAP","1","######","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"170","80","125","75",NULL,"U/l","2:方法問わず",NULL,NULL,"321"
"99999999","3B160000000127101","尿アミラーゼ定量","1","######","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"700","65","700","65",NULL,"U/l","可視吸光光度法",NULL,NULL,"322"
"99999999","3B160000002327101","血清アミラーゼ","1","######","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"125","37","125","37",NULL,"U/l","1:可視吸光光度法",NULL,NULL,"323"
"99999999","3B160000002399801","血清アミラーゼ","1","######","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"125","37","125","37",NULL,"U/l","2:方法問わず",NULL,NULL,"324"
"99999999","3B180000002327101","血清リパーゼ","1","######","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"53","11","53","11",NULL,"U/l","1:可視吸光光度法",NULL,NULL,"325"
"99999999","3B180000002327201","血清リパーゼ","1","######","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"53","11","53","11",NULL,"U/l","2:紫外吸光光度法(UV法)",NULL,NULL,"326"
"99999999","3B180000002399801","血清リパーゼ","1","######","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"53","11","53","11",NULL,"U/l","3:方法問わず",NULL,NULL,"327"
"99999999","3B220000002327101","総酸性フォスファターゼ","1","###.#","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"14.4","0","14.4","0",NULL,"U/l","1:可視吸光光度法",NULL,"小数点以下1桁","328"
"99999999","3B220000002327201","総酸性フォスファターゼ","1","###.#","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"14.4","0","14.4","0",NULL,"U/l","2:紫外吸光光度法(UV法)",NULL,"小数点以下1桁","329"
"99999999","3B220000002388801","総酸性フォスファターゼ","1","###.#","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"14.4","0","14.4","0",NULL,"U/l","3:方法問わず",NULL,"小数点以下1桁","330"
"99999999","3B340000002399801","ペプシノーゲン１定量","1","#####","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"70","0","70","0",NULL,"μg/l","方法問わず",NULL,NULL,"331"
"99999999","3B345000002399801","ペプシノーゲン２定量","1","#####","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"μg/l","方法問わず",NULL,NULL,"332"
"99999999","3C025000002327101","BUN(尿素窒素)","1","###.#","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"22","8","22","8",NULL,"mg/dl","1:可視吸光光度法",NULL,"小数点以下1桁","333"
"99999999","3C025000002327201","BUN(尿素窒素)","1","###.#","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"22","8","22","8",NULL,"mg/dl","2:紫外吸光光度法(UV法)",NULL,"小数点以下1桁","334"
"99999999","3C025000002399801","BUN(尿素窒素)","1","###.#","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"22","8","22","8",NULL,"mg/dl","3:方法問わず",NULL,"小数点以下1桁","335"
"99999999","3D010100001926101","負荷前血糖値","1","#####","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"109","70","109","70",NULL,"mg/dl","1：電位差法（ブドウ糖酸化酵素電極法）",NULL,NULL,"336"
"99999999","3D010100001927201","負荷前血糖値","1","#####","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"109","70","109","70",NULL,"mg/dl","3：紫外吸光光度法（ヘキソキナーゼ法、グルコキナーゼ法、ブドウ糖脱水素酵素法）",NULL,NULL,"337"
"99999999","3D010100001999901","負荷前血糖値","1","#####","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"109","70","109","70",NULL,"mg/dl","4:その他の手法",NULL,NULL,"338"
"99999999","3D010100002227101","負荷前血糖値","1","#####","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"109","70","109","70",NULL,"mg/dl","2：可視吸光光度法（ブドウ糖酸化酵素法）",NULL,NULL,"339"
"99999999","3D010106001926101","負荷1時間後血糖値","1","#####","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"mg/dl","1：電位差法（ブドウ糖酸化酵素電極法）",NULL,NULL,"340"
"99999999","3D010106001927201","負荷1時間後血糖値","1","#####","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"mg/dl","3：紫外吸光光度法（ヘキソキナーゼ法、グルコキナーゼ法、ブドウ糖脱水素酵素法）",NULL,NULL,"342"
"99999999","3D010106001999901","負荷1時間後血糖値","1","#####","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"mg/dl","4:その他の手法",NULL,NULL,"343"
"99999999","3D010106002227101","負荷1時間後血糖値","1","#####","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"mg/dl","2：可視吸光光度法（ブドウ糖酸化酵素法）",NULL,NULL,"341"
"99999999","3D010112001926101","負荷2時間後血糖値","1","#####","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"mg/dl","1：電位差法（ブドウ糖酸化酵素電極法）",NULL,NULL,"344"
"99999999","3D010112001927201","負荷2時間後血糖値","1","#####","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"mg/dl","3：紫外吸光光度法（ヘキソキナーゼ法、グルコキナーゼ法、ブドウ糖脱水素酵素法）",NULL,NULL,"346"
"99999999","3D010112001999901","負荷2時間後血糖値","1","#####","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"mg/dl","4:その他",NULL,NULL,"347"
"99999999","3D010112002227101","負荷2時間後血糖値","1","#####","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"mg/dl","2：可視吸光光度法（ブドウ糖酸化酵素法）",NULL,NULL,"345"
"99999999","3D055000002320402","グリコアルブミン","1","###.#","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"16.3","12.4","16.3","12.4",NULL,"%",NULL,NULL,"小数点以下1桁","352"
"99999999","3F035000002327101","遊離脂肪酸","1","#####","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"850","140","850","140",NULL,"μEq/L","1:可視吸光光度法",NULL,NULL,"353"
"99999999","3F035000002399801","遊離脂肪酸","1","#####","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"850","140","850","140",NULL,"μEq/L","2:方法特定せず",NULL,NULL,"354"
"99999999","3F065000002327101","遊離型コレステロール","1","#####","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"60","30","60","30",NULL,"mg/dl","1:可視吸光光度法",NULL,NULL,"355"
"99999999","3F065000002327201","遊離型コレステロール","1","#####","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"60","30","60","30",NULL,"mg/dl","2:紫外吸光光度法(UV法)",NULL,NULL,"356"
"99999999","3F065000002399801","遊離型コレステロール","1","#####","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"60","30","60","30",NULL,"mg/dl","3:方法問わず",NULL,NULL,"357"
"99999999","3F110000002327101","胆汁酸","1","###.#","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"10","0","10","0",NULL,"μmol/l","1:可視吸光光度法",NULL,"小数点以下1桁","358"
"99999999","3F110000002399801","胆汁酸","1","###.#","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"10","0","10","0",NULL,"μmol/l","2:方法特定せず",NULL,"小数点以下1桁","359"
"99999999","3F130000002306101","ベータリポ蛋白","1","#####","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"750","180","750","180",NULL,"mg/dl","1:免疫比濁法(TIA)",NULL,NULL,"360"
"99999999","3F130000002329201","ベータリポ蛋白","1","#####","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"750","180","750","180",NULL,"mg/dl","2:比濁法",NULL,NULL,"361"
"99999999","3F130000002399801","ベータリポ蛋白","1","#####","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"750","180","750","180",NULL,"mg/dl","3:方法問わず",NULL,NULL,"362"
"99999999","3F180000002399801","アポ蛋白A1","1","#####","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"155","119","165","126",NULL,"mg/dl","免疫比濁法",NULL,NULL,"363"
"99999999","3F185000002399801","アポ蛋白A2","1","###.#","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"35.7","25.9","33.3","24.6",NULL,"mg/dl","免疫比濁法",NULL,"小数点以下1桁","364"
"99999999","3F190000002399801","アポ蛋白B","1","#####","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"109","73","101","66",NULL,"mg/dl","免疫比濁法",NULL,NULL,"365"
"99999999","3H010000002326101","血清ナトリウム","1","#####","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"147","136","147","136",NULL,"mEq/L","電位差法",NULL,NULL,"366"
"99999999","3H015000002326101","血清カリウム","1","###.#","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"5","3.6","5","3.6",NULL,"mEq/L","電位差法",NULL,"小数点以下1桁","367"
"99999999","3H020000002326101","血清クロール","1","#####","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"109","98","109","98",NULL,"mEq/L","電位差法",NULL,NULL,"368"
"99999999","3H030000002327101","血清総カルシウム","1","###.#","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"10.1","8.7","10.1","8.7",NULL,"mg/dl","可視吸光光度法(OCPC)",NULL,"小数点以下1桁","369"
"99999999","3H040000002327101","血清無機リン","1","###.#","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"4.3","2.4","4.3","2.4",NULL,"mg/dl","1:可視吸光光度法",NULL,"小数点以下1桁","370"
"99999999","3H040000002327201","血清無機リン","1","###.#","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"4.3","2.4","4.3","2.4",NULL,"mg/dl","2:紫外吸光光度法(UV法)",NULL,"小数点以下1桁","371"
"99999999","3I010000002327101","血清鉄","1","#####","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"200","54","154","48",NULL,"μg/dl","可視吸光光度法",NULL,NULL,"372"
"99999999","3J015000002327101","直接ビリルビン","1","###.#","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"0.4","0","0.4","0",NULL,"mg/dl","可視吸光光度法",NULL,"小数点以下1桁","373"
"99999999","4A025000002299801","ACTH定量","1","###.#","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"63.3","7.2","63.3","7.2",NULL,"pg/ml","精密測定・方法問わず",NULL,"小数点以下1桁","374"
"99999999","4A055000002399801","TSH定量","1","##.##","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"5","0.5","5","0.5",NULL,"μIU/ml","精密測定・方法問わず",NULL,"小数点以下2桁","375"
"99999999","4B010000002399801","T3定量","1","##.##","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"1.6","0.8","1.6","0.8",NULL,"ng/ml","精密測定・方法問わず",NULL,"小数点以下2桁","376"
"99999999","4B015000002399801","FT3定量","1","##.##","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"4.3","2.3","4.3","2.3",NULL,"pg/ml","精密測定・方法問わず",NULL,"小数点以下2桁","377"
"99999999","4B035000002399801","FT4定量","1","##.##","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"1.7","0.9","1.7","0.9",NULL,"ng/dl","精密測定・方法問わず",NULL,"小数点以下2桁","378"
"99999999","5D010000002399801","CEA定量","1","####.#","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"5","0","5","0",NULL,"ng/ml","精密測定・方法問わず",NULL,"小数点以下1桁","379"
"99999999","5D015000002302311","AFP判定","2","#","2","CD",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ＲＰＨＡ定性",NULL,"1:陽性、2:陰性","380"
"99999999","5D015000002399801","AFP定量","1","####.#","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"10","0","10","0",NULL,"ng/ml","精密測定・方法問わず",NULL,"小数点以下1桁","381"
"99999999","5D100000002399801","CA125定量","1","####.#","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"35","0","35","0",NULL,"U/ml","精密測定・方法問わず",NULL,"小数点以下1桁","382"
"99999999","5D120000002399801","CA15-3定量","1","####.#","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"25","0","25","0",NULL,"U/ml","精密測定・方法問わず",NULL,"小数点以下1桁","383"
"99999999","5D130000002399801","CA19-9定量","1","####.#","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"37","0","37","0",NULL,"U/ml","精密測定・方法問わず",NULL,"小数点以下1桁","384"
"99999999","5E035000002306101","ASO定量","1","#####","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,"239","0","239","0",NULL,"U/ml","1:免疫比濁法(TIA)",NULL,NULL,"385"
"99999999","5E035000002315305","ASO(希釈倍数)","1","#####","1","PQ",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"倍","2:毒素中和反応（希釈倍率）",NULL,NULL,"386"
"99999999","5E065000000102311","尿中ヘリコバクターピロリ菌抗体判定","2","#","2","CD",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1:エンザイムイムノアッセイ(EIA)",NULL,"1:陽性、2:陰性","387"
"99999999","5E065000002302311","血清ヘリコバクターピロリ抗体IgG判定","2","#","2","CD",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2:エンザイムイムノアッセイ(EIA)",NULL,"1:陽性、2:陰性","388"
"99999999","5G160000002311611","リウマトイド因子定性","2","#","2","CD",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ラテックス凝集反応定性",NULL,"1:陽性、2:陰性","389"
"99999999","6Z100000009920311","ヘリコバクターピロリ呼気ウレアーゼ検査判定","2","#","2","CD",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1:陽性、2:陰性","390"
"99999999","6Z200000007190111","ヘリコバクターピロリ胃生検迅速ウレアーゼ検査判定","2","#","2","CD",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1:陽性、2:陰性","391"
"99999999","9A150160700000011","ホルター型心電図検査(所見の有無)","2","#","2","CD",NULL,"1","0",NULL,NULL,NULL,NULL,"1.2.392.200119.6.1005","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1:所見あり、2:所見なし","392"
